Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,Job 1 Construction of and M.T Shaheed Amol Kalia Basti Chintpurni to Kinnu via Raida Paida Duhal Ban,2025_PWD_97477_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,04-Jan-2025 03:00 PM,23-Jan-2025 11:00 AM,04-Jan-2025 03:00 PM,22-Jan-2025 05:00 PM,,,04-Jan-2025 03:00 PM,22-Jan-2025 05:00 PM,15-Feb-2025 11:00 AM,"29,27,000",No,fixed,,EE Bharwain,Bharwain,1.0,Corrigendum2,Date,,1.0,ICICI BANK,"5,000",EE Bharwain,Bharwain,No,"Superintending Engineer, 15th Circle, HPPWD Una","Superintending Engineer, 15th Circle, HPPWD Una","Job 1 Construction of and M.T Shaheed Amol Kalia Basti Chintpurni to Kinnu via Raida Paida Duhal Bangwalan road including Bridge from Km. 0-0 to 9-570 Sub Head Formation Cutting, retaining walls, CD works, GSB, WMM, 30mm thick SDBC, C.C. Pavement, In","Job 1 Construction of and M.T Shaheed Amol Kalia Basti Chintpurni to Kinnu via Raida Paida Duhal Bangwalan road including Bridge from Km. 0-0 to 9-570 Sub Head Formation Cutting, retaining walls, CD works, GSB, WMM, 30mm thick SDBC, C.C. Pavement, In",Please refer to Bidding Documents,,"14,63,15,371",Civil Works - Roads,,Tender,75.0,548.0,Bharwain,177109.0,,,,"Superintending Engineer, 15th Circle, HPPWD Una",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of PAN Card issued by Income Tax Authorities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidding Capacity/ C.A. Annual Report as per Clause 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Experience in works of a similar nature and size for each of the last five years with certificates f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Existing commitments and on-going construction works as per clause 1.3.3 of Section 3 Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Evidence of ownership of major items of construction equipment named in Clause 4.4B (b) (i) of ITB o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Details of the technical personnel proposed to be employed for the Contract having the qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Reports on the financial standing of the Bidder, such as profit and loss statements and auditors rep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Evidence of access to line(s) of credit and availability of other financial resources/ facilities (1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Information regarding any litigation or arbitration during the last five years in which the Bidder i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Proposals for subcontracting the components of the Works for construction/up-gradation, aggregating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The proposed programme of construction and Quality Management Plan proposed for completion of the wo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,An affidavit that the information furnished with the bid documents is correct in all respects and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Availability for construction work, either owned, or on lease or on hire, of the key equipment state",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"The near relations (defined as first blood relations, and their spouses, of the bidder or the bidder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,An undertaking showing that the site has been visited by the contractors/ firms and he has studies a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Contractor should supply an agreement with the QCC  or  Engineer along with fee as per GCC 31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Additional Condition sheet may be uploaded duly signed as per bid documents page- 94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
