District,TEHSIL,object_id,net_sown_area_in_hac,avg_electricity,avg_tele,block_piped_hhds_pct,block_nosanitation_hhds_pct,total_hhd,timeperiod,sub_district_code,sub_district_name,district_name,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines,availablility_hours_of_domestic_electricity,availability_of_telephone_services
CHAMBA,BHATTIYAT,02-023-00001,4593.83,12.18606736908255,3.0,37.85117262350208,6.263655189406188,12398.0,,,,,,,,
CHAMBA,BRAHMAUR,02-023-00002,5027.02,15.787031888414909,3.0,31.62019210067671,7.482476163538394,27739.0,,,,,,,,
CHAMBA,CHAMBA,02-023-00003,23567.567,11.334765913734616,3.0,34.46198246572987,3.226689435244397,51278.0,,,,,,,,
CHAMBA,CHAURAH,02-023-00004,20292.002,10.924641857543346,3.0,25.17013004675994,5.738191071101043,20528.0,,,,,,,,
CHAMBA,DALHOUSIE,02-023-00005,1696.05,12.921049415999592,2.0,44.43461665556897,5.660440351237777,12444.0,,,,,,,,
CHAMBA,PANGI,02-023-00006,23731.29,6.372060891950612,3.0,16.84688969796654,17.83496525182184,5352.0,,,,,,,,
CHAMBA,SALUNI,02-023-00007,4560.52,12.284215450064112,2.0,33.647341898936595,3.507527869809109,18851.0,,,,,,,,
CHAMBA,SIHUNTA,02-023-00008,2208.46,12.011946997343935,2.0,49.168966818161294,5.774520068845003,13561.0,,,,,,,,
KANGRA,BAIJNATH,02-024-02110,2883.604,13.07025602922602,3.0,51.56632344019489,7.416636043739322,32667.0,,,,,,,,
KANGRA,BAROH,02-024-02111,1696.13,12.566142003415562,2.0,60.42080879635368,4.690758461840285,7430.0,,,,,,,,
KANGRA,DADA SIBA,02-024-02112,2174.93,11.536268973544294,3.0,50.48948937009749,4.015135706772377,8045.0,,,,,,,,
KANGRA,DERA GOPIPUR,02-024-02113,20512.328,12.306559494022103,3.0,53.663735966062994,5.763472372884972,32833.0,,,,,,,,
KANGRA,DHARMSHALA,02-024-02114,2581.33395,16.339475864534613,3.0,39.27842029654052,6.058157781310392,35739.0,,,,,,,,
KANGRA,DHIRA,02-024-02115,1843.05,12.120059157811436,2.0,59.04540177014318,11.75617878970365,7350.0,,,,,,,,
KANGRA,FATEHPUR,02-024-02116,5962.0683,11.776988671098312,2.0,50.19097809717441,9.17006748040934,20209.0,,,,,,,,
KANGRA,HARCHAKIAN,02-024-02117,369.41,12.395675744161922,2.0,52.975293337819,1.107578847019317,3276.0,,,,,,,,
KANGRA,INDORA,02-024-02118,9487.28,11.39262143298039,3.0,57.79877498694269,4.107117420825222,21061.0,,,,,,,,
KANGRA,JAISINGHPUR,02-024-02119,3321.2198,12.016892400735612,3.0,46.69191576706215,1.9339406169670572,22239.0,,,,,,,,
KANGRA,JASWAN  KOTLA,02-024-02120,1102.94,12.037496560629371,2.0,84.92095763757874,0.2863352024222099,4710.0,,,,,,,,
KANGRA,JAWALAMUKHI,02-024-02121,2483.44,13.942098271686934,3.0,49.67302528017305,6.570419594393955,15910.0,,,,,,,,
KANGRA,JAWALI,02-024-02122,6597.25529,12.52134361677957,3.0,57.89291477979849,4.348386048914462,32313.0,,,,,,,,
KANGRA,KANGRA,02-024-02123,5056.27,12.346551233385396,3.0,57.98773549307987,2.3240304452894014,30132.0,,,,,,,,
KANGRA,KHUNDIAN,02-024-02124,3834.93,12.34044472073736,2.0,47.70325167819116,5.8291642480836,9824.0,,,,,,,,
KANGRA,MULTHAN,02-024-02125,833.6800000000001,16.637356163175696,3.0,30.5285401587566,4.284718605322755,5553.0,,,,,,,,
KANGRA,NAGROTA BAGWAN,02-024-02126,2807.36,13.067141041870224,3.0,65.00260294914104,7.836020290796034,19853.0,,,,,,,,
KANGRA,NURPUR,02-024-02127,12353.64,11.84825293281826,3.0,37.26546838435036,11.5792738435638,48859.0,,,,,,,,
KANGRA,PALAMPUR,02-024-02128,7571.0583,13.0110128191431,3.0,54.81437613699239,4.815249608652163,68075.0,,,,,,,,
KANGRA,RAKKAR,02-024-02129,2177.722,12.185341284478756,3.0,58.71011463380805,1.8244360781606035,8895.0,,,,,,,,
KANGRA,SHAHPUR,02-024-02130,3962.97,11.7157042843605,3.0,45.42314952323629,13.564655193406091,23807.0,,,,,,,,
KANGRA,THURAL,02-024-02131,1441.107,12.344151103185686,2.0,52.29654492338281,2.3875713420706357,6796.0,,,,,,,,
LAHAUL & SPITI,LAHAUL,02-025-00017,4710.3413,14.611397111490184,3.0,29.303419360705742,6.2073635818518,5838.0,,,,,,,,
LAHAUL & SPITI,SPITI,02-025-02401,1219.754,13.211350704229089,3.0,34.52535430660638,5.188927789949371,3145.0,,,,,,,,
KULLU,ANI,02-026-00011,4669.495,9.772485632028184,2.0,41.08650897746285,3.242005677123199,18338.0,,,,,,,,
KULLU,BANJAR,02-026-00012,4380.28,11.953879154748524,2.0,62.46241835054922,0.4863480577028097,12863.0,,,,,,,,
KULLU,BHUNTAR,02-026-00013,4421.9,13.698125820382687,3.0,46.384786358099646,4.14145876899319,18383.0,,,,,,,,
KULLU,KULLU,02-026-00014,13102.74,11.875301912650118,3.0,37.91923875315205,6.127796549912955,59478.0,,,,,,,,
KULLU,MANALI,02-026-00015,3514.26,12.632432495535484,3.0,67.64208665316397,5.982397346592261,10712.0,,,,,,,,
KULLU,NERMAND,02-026-00016,3290.8,11.58567367944441,3.0,50.69408556378014,9.269502311080917,16702.0,,,,,,,,
KULLU,SAINJ,02-026-00017,3698.075,12.590049264693768,3.0,35.25166842874968,3.124583938822957,10568.0,,,,,,,,
MANDI,AUT,02-027-00018,3034.02,11.842851875195413,2.0,44.84958400477433,2.6331441897038825,6806.0,,,,,,,,
MANDI,BALDWARA,02-027-00019,3274.17,11.926661197703035,2.0,38.89253486464315,3.970467596390484,12190.0,,,,,,,,
MANDI,BALH,02-027-00020,19723.6,12.7112481107229,3.0,52.84097820894589,4.016157714969075,42167.0,,,,,,,,
MANDI,CHACHYOT,02-027-00022,4113.95,11.78504574410343,2.0,60.211359222401455,5.427236658879494,15222.0,,,,,,,,
MANDI,DHARAMPUR,02-027-00023,2852.76,11.856344296103332,2.0,50.78150439596223,9.155541083251928,18426.0,,,,,,,,
MANDI,JOGINDAR NAGAR,02-027-00024,4982.4333,12.11779986233156,3.0,61.9504435433767,5.557092006469036,25916.0,,,,,,,,
MANDI,KARSOG,02-027-00025,6899.6335,12.254491745840436,2.0,49.14053508837858,5.969408101920142,27447.0,,,,,,,,
