Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,9700-07 Dated 31/10/2025,2025_PWD_119446_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Copy of UTR Number of payment made against cost of tender form and EMD,03-Nov-2025 09:00 AM,10-Nov-2025 10:00 AM,03-Nov-2025 09:00 AM,09-Nov-2025 05:00 PM,03-Nov-2025 09:00 AM,09-Nov-2025 09:00 AM,03-Nov-2025 09:00 AM,09-Nov-2025 05:00 PM,15-Nov-2025 01:00 PM,"2,99,110",No,fixed,,Nil,Nil,1.0,ICICI BANK,"5,000",Nil,Nil,No,EXECUTIVE ENGINEER,O/O EE HPPWD GHUMARWIN,"Restoration of rain damages on Ghumarwin Berthin Shahtalai road km 0/00 to 4/00   SH   C/o Wire Crate at RD 3/605 to 3/670, C/o R/wall at Rd 3/750 to 3/775, 0/075 to 0/100,C/o B/wall at RD 3/675 to 4/00, 3/615 to 3/675, Hume pipe culvert at RD 3/760","Restoration of rain damages on Ghumarwin Berthin Shahtalai road km 0/00 to 4/00   SH   C/o Wire Crate at RD 3/605 to 3/670, C/o R/wall at Rd 3/750 to 3/775, 0/075 to 0/100,C/o B/wall at RD 3/675 to 4/00, 3/615 to 3/675, Hume pipe culvert at RD 3/760",AS PER SBD,,"1,49,55,502",Civil Works,,Tender,75.0,90.0,GHUMARWIN,174021.0,,,,GHUMARWIN,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of  Registration,PAN, and latest GST and EPF Return",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work in hand detail as per performa prescribed in SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work done certificate   duly signed by EE concerned 40 percent of similar nature OR 80 PR as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of machinery and tools and plants as per SBD alongwith Registration certificate of machinery an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Financical Postion(liquid Assests/credit facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Name/address of bidders and  banker with the place of registration Mob.No.of contractor and Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Litigation history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Employment of skilled/semi skilled workers as per clause 19K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form No.7/8 duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking of Bid validity for a period jof 75 days after the last date of submission of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,All the GCC and special condition applicable and accepted by the me(contractor) duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit regarding list of both gazetted and non gazetted hppwd employess and Coorrectness Affidavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING CAPACITY DULY CALCULATED AS PER CLAUSE 26.2.A OF SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FINANCIAL TURNOVER OF LAST 5 YEAR AS PER SBD  DULY CERTIFIED BY CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
