Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,8949-54 dated 13/10/2025,2025_PWD_118074_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Copy of UTR tender fees and EMD,17-Oct-2025 01:00 PM,24-Oct-2025 10:00 AM,17-Oct-2025 01:00 PM,23-Oct-2025 05:00 PM,17-Oct-2025 01:00 PM,23-Oct-2025 01:00 PM,17-Oct-2025 01:00 PM,23-Oct-2025 05:00 PM,30-Oct-2025 10:00 AM,"64,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,"2,000",Nil,Nil,No,EXECUTIVE ENGINEER,O/O EE HPPWD DIVISION GHUMARWIN,"Restoration of rain damages on Nihari to Berthin road km 0/00 to 10/00 SH  Repair of pot holes at RD 2/600 to 3/300 and Maintenance of R.C.C. H/pipe culvert 900mm dia along with wing walls towards valley side at Rd 5/510 , C/o R/wall at RD 4/820 to 4","Restoration of rain damages on Nihari to Berthin road km 0/00 to 10/00 SH  Repair of pot holes at RD 2/600 to 3/300 and Maintenance of R.C.C. H/pipe culvert 900mm dia along with wing walls towards valley side at Rd 5/510 , C/o R/wall at RD 4/820 to 4",AS PER SBD,,"37,64,288",Civil Works,,Tender,75.0,90.0,GHUMARWIN,174021.0,,,,GHUMARWIN,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy Registration,EPF and GST",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Not more than two work in hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,work in hand certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,work done 40 percent similar and 80 percent  other a sper SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affadavit regarding non relation in HPPWD and correctness of bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form 7/8 duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,All Condition and Special/general condtion applicable to me duly signed by contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Machinery detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid validity certificate 75 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidder Address with mobile and Email number computerised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
