Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,13818-13918,2024_PWD_96602_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,1.	Cost of tender form under general rule 24.1,13-Dec-2024 06:00 PM,20-Dec-2024 11:00 AM,13-Dec-2024 06:00 PM,19-Dec-2024 06:00 PM,,,13-Dec-2024 06:00 PM,19-Dec-2024 06:00 PM,21-Dec-2024 10:00 AM,"3,21,548",No,fixed,,Nil,Nil,1.0,ICICI BANK,"5,000",Nil,Nil,No,Executive Engineer,HPPWD Rohru,Providing Periodical maintenance on Umbladwar Deoli Via Farog km 0 00 to7 00 and Farog  Ratra road  km 0 00 to 0 600 SH  Providing and laying Pot hole periodical maintenance at Rd 0 00 to 7 000 Under AMP 2024 25,Providing Periodical maintenance on Umbladwar Deoli Via Farog km 0 00 to7 00 and Farog  Ratra road  km 0 00 to 0 600 SH  Providing and laying Pot hole periodical maintenance at Rd 0 00 to 7 000 Under AMP 2024 25,Please refer Tender documents.,,"1,60,77,410",Civil Works - Roads,,Tender,90.0,120.0,Rohru,171207.0,,,,Rohru,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,2.	Earnest money under general rule 24.2,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,3.	Contractor registration under general rule 24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,4.	G S T registration under general rule 24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,5.	Work done certificate and work in hand under general rule 24.5 (Similar Work done forty percent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,6.	Affidavit that information furnished with the bid is correct in all respect as General rule No. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,7.	List of machinery Under general rule 24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,8.	Other Important document as specified by the state in Performa of schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,9.	Permanent Account  Number as per general rule 1.2 B(a)(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,10.	Financial turn over for last five year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,11.	Registration under Employees provident funds and miscellaneous provision act 1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,12.	Form 8 duly signed by contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,13	Form 26As as per general rule 1.1A(b),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
