Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,Electrical Division-I dated 30.06.2025,2025_PWD_109087_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST registration, Copy of GST No. and Copy of PAN Card.",01-Jul-2025 05:00 PM,09-Jul-2025 11:00 AM,01-Jul-2025 05:30 PM,08-Jul-2025 05:00 PM,,,01-Jul-2025 05:30 PM,08-Jul-2025 05:00 PM,17-Jul-2025 04:00 PM,"4,950",No,fixed,,Nil,Nil,1.0,ICICI BANK,350.0,Nil,Nil,No,XEN  Electrical Division No. 1 Shimla,The Executive Engineer Electrical Division No-1 HPPWD Shimla-9,Providing Special repair  Additional Alternation to E.I Additional Plug points in court rooms and  in Main building of HP High Court Shimla.,Providing Special repair  Additional Alternation to E.I Additional Plug points in court rooms and  in Main building of HP High Court Shimla.,As per bidding document,,"2,45,209",Electrical Works,,Tender,90.0,90.0,SHIMLA,171009.0,,,,SHIMLA KASUMPTI -9,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Valid Electrical enlistment issued From competent authority as per invitation of bid.,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TQC Technical Qualification Criteria as per Tender document declaration by contractor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of undertaking /Declaration by the Contractor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,From Number 7/8 duly signed by bidder duly signed with complete address and phone No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,SCHEDULE of QUANTITY and BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,STANDARD BIDDING DOCUMENT  Form-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
